drug_rxnorn_id,CanonicalSMILES,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders
26051,[O-][Si]([O-])([O-])[O-].[Na+].[Na+].[Na+].[Na+],0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26143,CN(CCCOC)CC(C1COC2=CC=CC=C2O1)O,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
261435,C1=CC=C(C=C1)N2C(=O)C(=O)N(P2(=O)N(CCCl)CCCl)C3=CC=CC=C3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261713,CC1=CC=C(C=C1)CCN2C=NC3=C2N=CN=C3N(CCO)CCO,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2620,C=CC1=C(N2C(C(C2=O)NC(=C(C3=CSC(=N3)N)N=O)O)SC1)C(=O)O,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
262100,C1=CC(=CC=C1C(=O)O)S(=O)(=O)NN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262150,COC1=CC=C(C=C1)C=CC(CCN2CCC3CCC(C3)C2)O,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
2622,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
26225,C(CCC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)N)I)CC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)N)I,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2623,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262307,C1=CC=C(C=C1)C2=CC(=C(C=C2)OS(=O)(=O)C3=CC=CC=C3)Br,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
262323,CC1=CC=C(C=C1)S(=O)(=O)OC2=CC=C(C=C2)C3=CC=CC=C3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
26237,CCCCOC1=C(C=C(C=C1)N)C(=O)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2625,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-],1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2626,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26288,F[Fe-3](F)(F)(F)(F)F,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26290,C1C[NH2+]C(C2=CC=CC=C2C[NH2+]1)C3=CC=C(C=C3)Cl.[Cl-].[Cl-],1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
263010,CCOC(=O)C1=NNC(=NC1=O)SC,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
263034,C1=COC(=C1)COCC2=CC=CO2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26344,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[K+].[K+].[K+].[K+].[Fe],1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1
2635,CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
26397,CCCCCCCCCCCCCCCCC(=O)OCC,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
26412,CCN(CC)CCN1C2=CC=CC=C2N=C1CC3=CC=C(C=C3)OC,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1
2653,C1C(=C(N2C(S1)C(C2=O)NC(=O)CN3C=NN=N3)C(=O)O)CSC4=NN=CS4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265323,CC12CCC3C(C1CCC2OCC(=O)O)CCC4=C3C=CC(=C4)OCC(=O)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265647,C1C2C(S1(=O)=O)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
266604,C1=CC2=C(C=C1Br)C(=CN2)C3=NC4=C(C3=O)C=C(C=C4)Br,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2669,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2670,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267366,CC(C)CCCC(C)C1CC(=O)C2(C1(CCC3C2=CCC4C3(CCC(C4)OC(=O)C5=CC=CC=C5)C)C)C,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
26744,CCCCOP(=O)(CCl)CCl,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1
2683,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26849,CC[NH+](CC)CCC1=CC(=NO1)C2=CC=CC=N2.C(C(=O)O)C(CC(=O)O)(C(=O)[O-])O,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1
2685,CN1C=C(N=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C(F)(F)F,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)O)N)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1OC2C(C(C(C(O2)CO)O)O)NC(=O)C)CO)OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2708,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1
27084,CC(C)CN(CCOC(=O)C1=CC=C(C=C1)N)CC(C)C,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1
2709,C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27100,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Ce],1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1
27130,CC(C)C(CCN(C)C)(C#N)C1=CC=C(C=C1)F,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
2714,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)OC(=O)C,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
27169,C1CCNC(C1)CCSCC(CC2CCCO2)CC3=CC=CC4=CC=CC=C43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,[CaH2],1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27220,CCCCCCC(C)OC1=C(C=C(C=C1)[NH3+])OC.[Cl-],1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
27221,CCCCCCC(C)OC1=C(C=C(C=C1)N)OC,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1
27291,CCCC1=NCCN1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
27334,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)OC)O,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27340,CN1C2=C(C=C(C=C2)Cl)N(C(=O)C3=CC=CC=C31)CC[NH+](C)C.[Cl-],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27392,CC(CC(C)(C)O)NNC(=O)C1=CC=CC=C1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27403,CC(C[N+](C)(C)C)SC1=NC2=C(C=CC(=C2)Cl)C(=O)N1C3=CC=CC=C3.[I-],1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
274332,CCCCCCCCCCCCCCCCOC1=C(C=C(C=C1)S(=O)(=O)F)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC4=CC=CC=C43,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274403,C1C(C1(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)C4=CC=CC=C4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
274771,CC(C)CCN(CC(C)C)C(=O)C1=CC=C(C=C1)[N+](=O)[O-],1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
274783,C1CCCCC(CCCC1)N=C(NC2=CC=CC=C2)S,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274786,C=C(CN(C1CCCCCCC1)C2=CC=CC=C2)C=O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
274964,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)NC3=CC(=C(C=C23)Cl)N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27518,CCCCC(C)CCCC,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1
275635,CCOC(=O)C1C(C(=NN1)C(=O)OCC)C2=CC=CC=C2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275891,C1=CC=C2C(C3C(C2=C1)C4=CC=CC=C4C3(Cl)Br)Br,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276237,C1=CC2=C(C(=C1)C(=O)Cl)C(=O)C3=C2C=CC(=C3)Cl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27723,CCOC(=O)COC1=C(C=C(C=C1)Cl)CSC(=N)[NH3+].[Cl-],0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27729,CN(C)CC1=C(C=CC(=C1)Br)OCC(=O)NN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
27748,C1CC(C1C#N)C(=O)N,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
27781,CC(C)N1CCN(CC1)C2=CC3=CC=CC=C3C(=O)C4=CC=CC=C42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27792,CC(CN(C)C)C(=NC(=O)CC1=CC=CC=C1)C2=CC=CC=C2.Cl,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27793,CC(CN(C)C)C(=NC(=O)CC1=CC=CC=C1)C2=CC=CC=C2,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
278567,CC(C)CCC(=NCC(C)O)CC(C)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27863,CN1CC2CCCC(C1)[N+]2(C)CCOC3=CC(=CC=C3)OCC[N+]4(C5CCCC4CN(C5)C)C,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1
278739,C1=CC=C2C(=C1)C3=C(C=CC=C3Cl)C(=O)N2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27901,CN1CCC(CC1)N(CC2=CC=CS2)C3=CC=CC=C3,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1
27929,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
27946,C1CCN(C1)N,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
279645,COC1=CC=C(C=C1)C=C(C#N)C2=CC(=C(C=C2)OC)OC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27985,CC(=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)C,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1
279950,CCCCN(C)N=NC1=C(NN=C1C(=O)N)C(C)C,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28031,C#CCOC(=O)N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280611,CCCCN(CCCC)CCNC1=NC(=NC(=C1)C)N=C(N)NC2=CC(=C(C=C2)Cl)Cl,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
281,[C-]#[O+],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28144,CC(C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)OC(=O)CCC5=CC=CC=C5,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1
28181,CCN(CC)C1=CC=C(C=C1)C=NN2CCCCCC2,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
282357,C1=CC=C(C(=C1)NC2=NN=C(S2)S)F,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282388,CC1=NC2=C(N1CC3=CC=CC=C3)C=CC4=C2C=CC=N4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282446,CCOC1(C(=O)C(C1(C)Cl)(C)C)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283540,C1=CC=C(C=C1)CCOC2=CC=C(C=C2)C(=O)O,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
283570,C1=C2C(=NC=NC2=O)N(N1)C3C(C(C(O3)CO)O)O,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
283578,CC(=O)NC1=NC(=C2C(=C1)N=CC(=N2)CN(C)C3=CC=C(C=C3)C(=O)O)NC(=O)C,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
283579,CCOC(=O)NC1=NC(=C(C(=C1)N)[N+](=O)[O-])NCC(=NO)CN(C)C2=CC=C(C=C2)C(=O)OC,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
283580,CCCC1=NC(=C(N1)C(=O)N)NN=NC.CN(C)C=O,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)CC(=O)OC)CCCCCC(=O)CC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283742,COC(=O)CCC(CCC(=O)OC)(C#N)C1=CC=CC=C1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283753,CN(C)P(=O)(N(C)C)N(C)CN(C)P(=O)(N(C)C)N(C)C,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
283809,C1COS(=O)(=O)C1=C(C2=CC=CC=C2)C3=CC=CC=C3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283810,COS(=O)(=O)CC(C1=CC=CC=C1)(C2=CC=CC=C2)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28382,CC1(C2=CC=CC=C2C(C3=CC=CC=C31)(C)OCC[NH+](C)C)C.C(CC(=O)[O-])C(=O)O,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
283821,C1=CC=C(C=C1)CNC2=C(C(=O)C(=O)C3=C2N=CC=C3)Cl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
283838,CC1(OC2COC(C2O1)C3=C(C(=NN3)C(=O)N)I)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2839,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C4C3=O)OC)CCCCCC(=O)CC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28395,CC(C)(C)C1=CC(=C(C(=C1)Br)O)[N+](=O)[O-],1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284110,CC(C)C1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)OC,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
28439,CCOC1=CC=C(C=C1)C(C)(C)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284637,C=CC(=O)NC12CC3CC(C1)CC(C3)C2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
28486,[Li+],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
285148,C1=CC(=CC=C1C=NC2=NNN=N2)[N+](=O)[O-].C(=N)(N)N,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285156,CC1=CC=CC=C1N2C(=NN=N2)N,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1
285208,CCOCCOCCCNCCCN1CC1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28627,CN(C)CCCOC(=O)C1=CC=C(C=C1)N,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28656,CC1=CC(=CC=C1)C(C2=CC=CC=C2)OCCN(C)C,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
287637,C1CC2C(CCCC23OCCO3)C4(C1)OCCO4.C1CC2C(CCCC23OCCO3)C4(C1)OCCO4,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2878,C1CC1C(C2=CC=C(C=C2)P(=O)(O)O)(C(=O)O)N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288088,C1CC(=CC2=C(C=C(C=C2)Cl)Cl)C(=O)C(=CC3=C(C=C(C=C3)Cl)Cl)C1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
28817,CC(C#C)O[Si](C)(C)C,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
28818,CC1=CC2=C(C(=C1)C(C)(C)C)OC(=O)C=C2C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
28863,C(=CC(=O)[O-])C(=O)O.[Na+],0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28872,CCN(CC)CCN=C(C1=CC=C(C=C1)OC(C)C)S,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1
28889,CC1=C(C(=CC=C1)C)N(CCCN(C)C)C(=O)CC2=CC=CC=C2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28894,COC1=CC(=CC(=C1OC)OC)C(CN)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2890,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)OCCO3,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
28908,CC[NH+](CC)CCSC1=[NH+]C2=CC=CC=C2N1.[Br-].[Br-],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2898,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
28981,CCN(CC)CCOC1=CC2=C(C=C1)N(C(=C2C(=O)OCC)C)C,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
290,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1
29008,CCCCCCCCCCCCCCCCCCC(=O)OCC,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
29046,CN1CCCCC1COC2C3=C(CCC4=CC=CC=C24)N=CC=C3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2907,C1CNP(=O)(OC1)N(CCCl)CCCl,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
291204,C1C(C1(Br)Br)(C2=CC=CC=C2)C3=CC=CC=C3,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
2913,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1
29151,C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Cl.[Cl-],1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29155,COC1=C(C=C(C=C1)Br)C[NH+](CCCl)CCCl.[Cl-],1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
29164,CC[NH+](CC)CCN1C2=C(C=C(C=C2)C)C3=C1C(=O)CCC3.[Cl-],1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
29170,CC1=CC2=C(C=C1)N(C3=C2CCCC3=O)CCC[NH+](C)C.[Cl-],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
29209,CC[NH+](CC)CCOC(=O)C1=C(C=C(C=C1)N)OCC.OP(=O)(O)[O-],0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
2921,CC1CC=CC2C(C(=C)C(C3C2(C(C=CC(C1)(C)O)OC(=O)C)C(=O)NC3CC4=CC=CC=C4)C)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29261,C[NH+](C)CCOC12CCC(C3=C1C(=CC=C3)Cl)C4=CC=CC=C24.[Cl-],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
